,Index,Concept,Category,Question,Answer
4549,248,Mosque_of_Qanibay_al-Rammah,Famous Landmarks,What direction does the mihrab face?,Towards Mecca
4550,248,Mosque_of_Qanibay_al-Rammah,Famous Landmarks,Is the architecture detailed?,"Yes, Late Mamluk"
4551,249,Muhammad_Ali_Mosque,Famous Landmarks,What location is this?,Citadel of Saladin
4552,249,Muhammad_Ali_Mosque,Famous Landmarks,Who commissioned this?,Muhammad Ali
4553,249,Muhammad_Ali_Mosque,Famous Landmarks,What is it also called?,Alabaster Mosque
4554,249,Muhammad_Ali_Mosque,Famous Landmarks,What year did construction begin?,1830-1848
4555,249,Muhammad_Ali_Mosque,Famous Landmarks,What is the architectural style?,Ottoman Turkish
4556,249,Muhammad_Ali_Mosque,Famous Landmarks,What is the main building material?,Alabaster panels
4557,249,Muhammad_Ali_Mosque,Famous Landmarks,How many minarets are there?,Four minarets
4558,249,Muhammad_Ali_Mosque,Famous Landmarks,What is in the courtyard?,Ablutions fountain.
4559,249,Muhammad_Ali_Mosque,Famous Landmarks,Who gifted the clock tower?,King Louis
4560,249,Muhammad_Ali_Mosque,Famous Landmarks,Which city is this in?,"Cairo, Egypt"
4561,249,Muhammad_Ali_Mosque,Famous Landmarks,What is its purpose?,State mosque.
4562,249,Muhammad_Ali_Mosque,Famous Landmarks,What is inside?,Alabaster cladding.
4563,249,Muhammad_Ali_Mosque,Famous Landmarks,What landmark is this?,Alabaster Mosque.
4564,249,Muhammad_Ali_Mosque,Famous Landmarks,Who is buried there?,Muhammad Ali
4565,249,Muhammad_Ali_Mosque,Famous Landmarks,What is the tower for?,"Ablutions, clock."
4566,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What is the building's name?,Mosque of Baybars
4567,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Who built the mosque?,Sultan al-Zahir
4568,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Where is this mosque?,"Cairo, Egypt"
4569,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What century was it built in?,13th Century
4570,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What architectural style is this?,Mamluk architecture
4571,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Does it have a courtyard?,"Yes, it does."
4572,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What is over the mihrab?,Large dome.
4573,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What dynasty built this?,Mamluk Dynasty
4574,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Was it used as a fortress?,"Yes, during Napoleon's occupation."
4575,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Is it being restored?,"Yes, extensive restoration."
4576,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What country is this in?,"Egypt, Cairo"
4577,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What kind of mosque is it?,Hypostyle mosque
4578,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Is it a landmark?,Major landmark
4579,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Was Baybars a sultan?,"Yes, Sultan."
4580,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Does it have columns?,"Yes, columns"
4581,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Is it open to tourists?,Under restoration.
4582,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Are there iwans present?,"Yes, four iwans."
4583,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Is it well-maintained now?,Undergoing Restoration
4584,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,What is its condition?,Undergoing restoration.
4585,250,Mosque_of_Sultan_al-Zahir_Baybars,Famous Landmarks,Is it still used for worship?,"Yes, planned."
4586,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What is the garden's location?,Nile River island
4587,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,Which river is it on?,Nile River
4588,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,Who was it given to?,Lord Kitchener
4589,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What was the original name?,Geziret el Nabatat
4590,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What kind of island is it?,Plant Island
4591,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What is a common way to arrive?,By felucca/motorboat
4592,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,Is it a public garden?,"Yes, Public."
4593,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What is its purpose?,"Research, conservation, tourism"
4594,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What type of trees are there?,"Palm, Fig"
4595,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,Is it near Aswan?,"Yes, near."
4596,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What is the main attraction?,Diverse plant life
4597,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What can you see?,Exotic plants
4598,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,Can you go birdwatching?,"Yes, opportunities."
4599,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What war was Kitchener in?,Anglo-Egyptian War
4600,251,Aswan_Botanical_Garden,Natural scenery and Ecosystem,What century was it given?,19th century
4601,252,Kiosk_of_Qertassi,Famous Landmarks,What's the structure's location?,New Kalabsha
4602,252,Kiosk_of_Qertassi,Famous Landmarks,What culture influenced this?,"Roman, Egyptian"
4603,252,Kiosk_of_Qertassi,Famous Landmarks,What is it made of?,Sandstone
4604,252,Kiosk_of_Qertassi,Famous Landmarks,When was it built?,Roman Period
4605,252,Kiosk_of_Qertassi,Famous Landmarks,Where was it relocated?,New Kalabsha
4606,252,Kiosk_of_Qertassi,Famous Landmarks,What empire built it?,Roman Empire
4607,252,Kiosk_of_Qertassi,Famous Landmarks,What's its function?,Small temple/shrine
4608,252,Kiosk_of_Qertassi,Famous Landmarks,What is it now part of?,Open-air museum
4609,252,Kiosk_of_Qertassi,Famous Landmarks,What's its style?,Roman architectural
4610,252,Kiosk_of_Qertassi,Famous Landmarks,What kind of columns?,Slender columns
4611,252,Kiosk_of_Qertassi,Famous Landmarks,What threatens old location?,Rising waters.
4612,252,Kiosk_of_Qertassi,Famous Landmarks,What supports the roof?,Four columns
4613,252,Kiosk_of_Qertassi,Famous Landmarks,What is on column tops?,Decorated capitals
4614,252,Kiosk_of_Qertassi,Famous Landmarks,Which lake threatened it?,Lake Nasser
4615,252,Kiosk_of_Qertassi,Famous Landmarks,Whose reign was it?,Emperor Augustus
4616,252,Kiosk_of_Qertassi,Famous Landmarks,What is its size?,Small structure.
4617,252,Kiosk_of_Qertassi,Famous Landmarks,What is it a fusion of?,Roman and Egyptian
4618,252,Kiosk_of_Qertassi,Famous Landmarks,Where is New Kalabsha?,Near Aswan
4619,252,Kiosk_of_Qertassi,Famous Landmarks,Who saved it?,Relocation efforts.
4620,252,Kiosk_of_Qertassi,Famous Landmarks,What era is it from?,Roman era.
4621,253,Saqqara,Famous Landmarks,What is this site's purpose?,Burial Ground
4622,253,Saqqara,Famous Landmarks,What landmark is visible?,Djoser's Step Pyramid
4623,253,Saqqara,Famous Landmarks,Who built the step pyramid?,Imhotep.
4624,253,Saqqara,Famous Landmarks,What type of structure is common?,"Mastaba, Pyramid"
4625,253,Saqqara,Famous Landmarks,Which capital's necropolis is this?,Memphis' necropolis.
4626,253,Saqqara,Famous Landmarks,What animals were buried here?,Apis bulls.
4627,253,Saqqara,Famous Landmarks,Where is Saqqara located?,Near Cairo.
4628,253,Saqqara,Famous Landmarks,What dynasty built the step pyramid?,Third Dynasty
4629,253,Saqqara,Famous Landmarks,What is continuously found?,Archaeological discoveries
4630,253,Saqqara,Famous Landmarks,What lies underground?,"Tunnels, tombs."
4631,253,Saqqara,Famous Landmarks,What is Imhotep's role?,Architect of Djoser
4632,253,Saqqara,Famous Landmarks,What material are structures made of?,"Stone, brick"
4633,253,Saqqara,Famous Landmarks,What period does it date from?,Early Dynastic-Roman
4634,253,Saqqara,Famous Landmarks,What direction from Cairo is it?,South
4635,253,Saqqara,Famous Landmarks,What stood nearby?,Memphis city
4636,254,Edfu_Temple,Famous Landmarks,What deity is honored here?,Horus and Hathor
4637,254,Edfu_Temple,Famous Landmarks,Who is Horus's father?,Osiris.
4638,254,Edfu_Temple,Famous Landmarks,What river is nearby?,Nile River
4639,254,Edfu_Temple,Famous Landmarks,Which period saw construction?,Ptolemaic Dynasty
4640,254,Edfu_Temple,Famous Landmarks,What protects the temple now?,Major tourist site.
4641,254,Edfu_Temple,Famous Landmarks,Who battled Seth?,Horus battled Seth.
4642,254,Edfu_Temple,Famous Landmarks,Name the main god?,"Horus, Hathor"
4643,254,Edfu_Temple,Famous Landmarks,Who ruled after Alexander?,Greek rulers
4644,254,Edfu_Temple,Famous Landmarks,What are the entrance gates called?,Pylons
4645,254,Edfu_Temple,Famous Landmarks,What measures Nile level?,Nilometer.
4646,254,Edfu_Temple,Famous Landmarks,Name a temple feature?,"Pylons, Courtyard"
4647,254,Edfu_Temple,Famous Landmarks,What is smiting depicted on?,Pylon carvings.
4648,254,Edfu_Temple,Famous Landmarks,What dynasty built it?,Ptolemaic Dynasty
4649,254,Edfu_Temple,Famous Landmarks,Is it well-preserved?,"Yes, exceptionally."
4650,254,Edfu_Temple,Famous Landmarks,What is in the sanctuary?,Horus's shrine.
4651,254,Edfu_Temple,Famous Landmarks,What is second largest after Karnak?,Edfu Temple
4652,254,Edfu_Temple,Famous Landmarks,Is Seth good?,Implied: No.
4653,254,Edfu_Temple,Famous Landmarks,Where is the temple located?,"Edfu, Egypt"
4654,254,Edfu_Temple,Famous Landmarks,What is the most sacred area?,Sanctuary of Horus
4655,254,Edfu_Temple,Famous Landmarks,What are the large halls called?,Hypostyle Halls
4656,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Is this Djeser-Djeseru?,"Yes, Djeser-Djeseru."
4657,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Who built this temple?,Thutmose III
4658,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Is it a mortuary temple?,"Yes, mortuary temple."
4659,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Where is this temple located?,Deir el-Bahri
4660,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Is it near Hatshepsut's temple?,Adjacent Temple.
4661,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Is it on the Nile's west bank?,"Yes, west bank."
4662,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,What is this temple's purpose?,Memorial temple
4663,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Does it have courtyards?,Multiple courtyards
4664,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Does it have a hypostyle hall?,"Yes, Hypostyle Hall."
4665,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Are there shrines here?,"Yes, sanctuaries."
4666,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Who is Amun-Re?,A deity.
4667,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Are there king's chapels?,"Yes, King's chapels"
4668,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Does it show Thutmose's power?,"Yes, illustrates."
4669,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,What era is this from?,New Kingdom
4670,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Is it New Kingdom design?,"Yes, New Kingdom"
4671,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Does it show religious beliefs?,"Yes, it does."
4672,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Are there reliefs and inscriptions?,"Yes, beautiful reliefs."
4673,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Whose achievements are shown?,Thutmose III's
4674,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Does it have a pylon?,Entrance Pylon
4675,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Is Hathor a deity?,"Yes, deity."
4676,255,Mortuary_Temple_of_Thutmosis_III,Famous Landmarks,Is this in Luxor?,"Yes, Luxor."
4677,256,Qurnet_Murai,Famous Landmarks,Where is this tomb located?,West Bank Luxor
4678,256,Qurnet_Murai,Famous Landmarks,What kind of site is this?,Tomb complex
4679,256,Qurnet_Murai,Famous Landmarks,Which period are the tombs from?,New Kingdom
4680,256,Qurnet_Murai,Famous Landmarks,Which city is it close to?,West Bank Luxor
4681,256,Qurnet_Murai,Famous Landmarks,Who was Amenemopet?,High Priest of Amun
4682,256,Qurnet_Murai,Famous Landmarks,What is TT36 known for?,Inherkhau's tomb
4683,256,Qurnet_Murai,Famous Landmarks,Is Horemheb a pharaoh?,"No, official."
4684,256,Qurnet_Murai,Famous Landmarks,What do the walls depict?,"Daily life, afterlife."
4685,256,Qurnet_Murai,Famous Landmarks,What are researchers doing?,Excavation and conservation.
4686,256,Qurnet_Murai,Famous Landmarks,What beliefs are depicted?,Religious rituals
4687,256,Qurnet_Murai,Famous Landmarks,What is being conserved?,"Tombs, site"
4688,256,Qurnet_Murai,Famous Landmarks,What kingdom is it from?,New Kingdom.
4689,256,Qurnet_Murai,Famous Landmarks,What is TT29's title?,High Priest
4690,256,Qurnet_Murai,Famous Landmarks,What is Theban Necropolis?,West Bank Luxor
4691,256,Qurnet_Murai,Famous Landmarks,What project maps it?,Theban Mapping
4692,257,Paromeos_Monastery,Religion and belief,What is the image about?,Moni Paromorfi
4693,257,Paromeos_Monastery,Religion and belief,What region is this monastery in?,Central Greece
4694,257,Paromeos_Monastery,Religion and belief,What is the monastery's Greek name?,Moni Paromorfi
4695,257,Paromeos_Monastery,Religion and belief,What event does it commemorate?,Transfiguration of Jesus
4696,257,Paromeos_Monastery,Religion and belief,Where is Trikala?,Central Greece
4697,257,Paromeos_Monastery,Religion and belief,What kind of art is inside?,"Frescoes, hagiography"
4698,257,Paromeos_Monastery,Religion and belief,What's the likely name of this?,Moni Paromorfi
4699,257,Paromeos_Monastery,Religion and belief,Is it a common name?,"No, likely not"
4700,257,Paromeos_Monastery,Religion and belief,What is its significance?,Transfiguration commemoration
4701,257,Paromeos_Monastery,Religion and belief,What faith is practiced here?,Orthodox Christian
4702,258,Pyramid_of_Teti,Famous Landmarks,Where is this pyramid?,"Saqqara, Egypt"
4703,258,Pyramid_of_Teti,Famous Landmarks,Who built this pyramid?,Teti
4704,258,Pyramid_of_Teti,Famous Landmarks,Which dynasty built this?,Sixth Dynasty
4705,258,Pyramid_of_Teti,Famous Landmarks,Are the walls inscribed?,"Yes, Pyramid Texts."
4706,258,Pyramid_of_Teti,Famous Landmarks,What kind of texts?,Pyramid Texts
4707,258,Pyramid_of_Teti,Famous Landmarks,Is this pyramid ruined?,Heavily Ruined.
4708,258,Pyramid_of_Teti,Famous Landmarks,What material is it?,Local stone
4709,258,Pyramid_of_Teti,Famous Landmarks,Is it in Saqqara?,"Yes, Saqqara"
4710,258,Pyramid_of_Teti,Famous Landmarks,Is it still studied?,"Yes, studied."
4711,258,Pyramid_of_Teti,Famous Landmarks,Is it a true pyramid?,"Yes, true."
4712,258,Pyramid_of_Teti,Famous Landmarks,Are there mortuary texts?,"Yes, Pyramid Texts"
4713,258,Pyramid_of_Teti,Famous Landmarks,Is there a mortuary temple?,"Yes, mortuary temple"
4714,258,Pyramid_of_Teti,Famous Landmarks,What's on the walls?,Pyramid Texts
4715,258,Pyramid_of_Teti,Famous Landmarks,Is casing still present?,Largely stripped
4716,258,Pyramid_of_Teti,Famous Landmarks,Is core exposed?,"Yes, heavily."
4717,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What dynasty is this pyramid from?,13th Dynasty
4718,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Where is this pyramid located?,Southern Dahshur
4719,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Who discovered this pyramid?,Charles Musès
4720,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What material is the core made of?,Mud brick
4721,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What was found in the chamber?,Sarcophagus of quartzite
4722,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What period does it belong to?,13th Dynasty
4723,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Was the king's reign long?,Short reign.
4724,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What was the pyramidion's quality?,Mediocre workmanship.
4725,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Is this pyramid well-preserved?,Heavily damaged.
4726,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Does it have a mortuary temple?,"Yes, complex included."
4727,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What does it reflect about the dynasty?,Decline in Resources
4728,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Who was the owner?,Ameni Qemau
4729,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What surrounds the pyramid?,"Mortuary temple, walls"
4730,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What was the sarcophagus made of?,Quartzite.
4731,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,When was it discovered?,1957
4732,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Is it a large pyramid?,"No, Smaller scale."
4733,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Is it in good condition?,Heavily damaged/Ruins
4734,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What part of Dahshur is it in?,Southern necropolis
4735,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,What was the complex part of?,Larger complex
4736,259,Pyramid_of_Ameni_Qemau,Famous Landmarks,Is it from the Old Kingdom?,"No, 13th Dynasty"
4737,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What city is this mosque in?,"Cairo, Egypt"
4738,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What is the minaret's shape?,Spiral staircase
4739,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What material is primarily used?,Red brick
4740,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What dynasty built this?,Tulunid dynasty
4741,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What year construction began?,876 AD
4742,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What is in the center?,Open courtyard
4743,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What is it known for?,Spiral minaret.
4744,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What's the roof supported by?,Arches and piers
4745,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What's decorating the mosque?,Stucco ornamentation
4746,260,Mosque_of_Ibn_Tulun,Famous Landmarks,What's the architectural style?,Abbasid architecture
4747,261,Red_Monastery,Religion and belief,What color is the monastery?,Red.
4748,261,Red_Monastery,Religion and belief,Is it a real place?,Unclear/Possibly not.
4749,261,Red_Monastery,Religion and belief,Is it widely known?,Not widely known.
4750,261,Red_Monastery,Religion and belief,Is the term definite?,"No, indefinite."
4751,261,Red_Monastery,Religion and belief,What context is needed?,Specific context
4752,261,Red_Monastery,Religion and belief,Could it be misspelled?,"Possibly, Yes"
4753,261,Red_Monastery,Religion and belief,Does it exist in fiction?,"Possibly, yes."
4754,261,Red_Monastery,Religion and belief,Are there red associations?,"Yes, possible."
4755,261,Red_Monastery,Religion and belief,Is it formally named?,Possibly regional.
4756,261,Red_Monastery,Religion and belief,Is it a universal term?,No single meaning.
4757,261,Red_Monastery,Religion and belief,What does it lack?,Universal meaning.
4758,261,Red_Monastery,Religion and belief,Is it fragmented?,"Yes, fragmented."
4759,261,Red_Monastery,Religion and belief,Could it be misremembered?,"Possibly, yes."
4760,261,Red_Monastery,Religion and belief,What kind of work?,Fiction/Games
4761,261,Red_Monastery,Religion and belief,Is it in a game?,"Potentially, yes."
4762,261,Red_Monastery,Religion and belief,What is the name short?,Red Monastery
4763,261,Red_Monastery,Religion and belief,Is it ambiguous?,"Yes, very."
4764,261,Red_Monastery,Religion and belief,Is it a local name?,"Possibly, yes."
4765,261,Red_Monastery,Religion and belief,Is more information needed?,"Yes, context needed."
4766,261,Red_Monastery,Religion and belief,What associations are possible?,Color and religion.
4767,262,Aqsunqur_Mosque,Famous Landmarks,Mosque's nickname?,Blue Mosque
4768,262,Aqsunqur_Mosque,Famous Landmarks,Tiles' color?,"Blue, green, white."
4769,262,Aqsunqur_Mosque,Famous Landmarks,Located where?,"Cairo, Egypt"
4770,262,Aqsunqur_Mosque,Famous Landmarks,Architectural style?,Mamluk architecture
4771,262,Aqsunqur_Mosque,Famous Landmarks,Who renovated it?,Ibrahim Agha
4772,262,Aqsunqur_Mosque,Famous Landmarks,Original founder?,Amir Aqsunqur
4773,262,Aqsunqur_Mosque,Famous Landmarks,Year originally built?,1347
4774,262,Aqsunqur_Mosque,Famous Landmarks,Tile origin?,Turkish (Iznik)
4775,262,Aqsunqur_Mosque,Famous Landmarks,Still active?,"Yes, tourist site."
4776,262,Aqsunqur_Mosque,Famous Landmarks,Decoration material?,Iznik tiles
4777,262,Aqsunqur_Mosque,Famous Landmarks,What's inside?,Iznik tiles
4778,262,Aqsunqur_Mosque,Famous Landmarks,Tile colors?,"Blue, green, white"
4779,262,Aqsunqur_Mosque,Famous Landmarks,Contains minarets?,"Yes, contains"
4780,262,Aqsunqur_Mosque,Famous Landmarks,Agha's title?,Ottoman amir
4781,262,Aqsunqur_Mosque,Famous Landmarks,Whose Mamluk?,Aqsunqur al-Nasiri
4782,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What Pharaoh built this?,Nyuserre Ini
4783,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,Which Dynasty is this?,Fifth Dynasty
4784,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,Where is this pyramid?,Abu Gorab
4785,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What is well-preserved?,Mortuary temple.
4786,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What connects the temples?,Causeway.
4787,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What are the columns made of?,Granite palm
4788,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What is in the temple?,Granite palm columns.
4789,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,Was the pyramid tall?,Relatively small
4790,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,Where is Abu Gorab?,Near Abusir.
4791,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What is largely intact?,"Causeway, Mortuary Temple"
4792,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What is the pyramid encased in?,Fine limestone.
4793,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,Is it best-preserved?,"Yes, best-preserved."
4794,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What cult is highlighted?,Solar cult
4795,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,What is in Abu Gorab?,Pyramid complex.
4796,263,Pyramid_of_Nyuserre_Ini,Famous Landmarks,Is it an Old Kingdom pyramid?,"Yes, Fifth Dynasty"
4797,264,Coloured_Canyon,Natural scenery and Ecosystem,What peninsula is this in?,Sinai Peninsula
4798,264,Coloured_Canyon,Natural scenery and Ecosystem,What city is nearby?,"Nuweiba, Egypt"
4799,264,Coloured_Canyon,Natural scenery and Ecosystem,What rock is this made of?,Sandstone.
4800,264,Coloured_Canyon,Natural scenery and Ecosystem,What process formed this?,"Tectonic, erosion"
4801,264,Coloured_Canyon,Natural scenery and Ecosystem,What colors are visible?,"Red, orange."
4802,264,Coloured_Canyon,Natural scenery and Ecosystem,What is the canyon like?,"Narrow, colourful canyon."
4803,264,Coloured_Canyon,Natural scenery and Ecosystem,What activity occurs here?,"Hiking, sightseeing."
4804,264,Coloured_Canyon,Natural scenery and Ecosystem,Is this wide or narrow?,Narrow canyon
4805,264,Coloured_Canyon,Natural scenery and Ecosystem,What created the colors?,Mineral oxidation
4806,264,Coloured_Canyon,Natural scenery and Ecosystem,How high are the walls?,30-40 meters
4807,264,Coloured_Canyon,Natural scenery and Ecosystem,What is essential to bring?,"Water, footwear"
4808,264,Coloured_Canyon,Natural scenery and Ecosystem,What type of tour is needed?,Guided tour.
4809,264,Coloured_Canyon,Natural scenery and Ecosystem,Is this a desert?,"Yes, desert."
4810,264,Coloured_Canyon,Natural scenery and Ecosystem,What is the region?,Sinai Peninsula
4811,264,Coloured_Canyon,Natural scenery and Ecosystem,What is eroding the rock?,Wind and water
4812,265,Borg_El_Arab_Stadium,Famous Landmarks,What is the stadium's location?,"Alexandria, Egypt"
4813,265,Borg_El_Arab_Stadium,Famous Landmarks,What sport is mainly played?,Football (soccer)
4814,265,Borg_El_Arab_Stadium,Famous Landmarks,How many seats roughly?,"86,000 seats"
4815,265,Borg_El_Arab_Stadium,Famous Landmarks,Who owns the stadium?,Egyptian Armed Forces
4816,265,Borg_El_Arab_Stadium,Famous Landmarks,When was it built?,2006
4817,265,Borg_El_Arab_Stadium,Famous Landmarks,Is it small or large?,Large stadium.
4818,265,Borg_El_Arab_Stadium,Famous Landmarks,What continent is it in?,Africa.
4819,265,Borg_El_Arab_Stadium,Famous Landmarks,Which country is it in?,Egypt.
4820,265,Borg_El_Arab_Stadium,Famous Landmarks,What is around the field?,Running track.
4821,265,Borg_El_Arab_Stadium,Famous Landmarks,Does it have lights?,"Yes, floodlights."
4822,265,Borg_El_Arab_Stadium,Famous Landmarks,Who plays matches here?,Football teams
4823,265,Borg_El_Arab_Stadium,Famous Landmarks,Is it a minor venue?,"No, Major."
4824,265,Borg_El_Arab_Stadium,Famous Landmarks,What kind of track is there?,Running track
4825,265,Borg_El_Arab_Stadium,Famous Landmarks,Is there parking available?,Ample parking.
4826,265,Borg_El_Arab_Stadium,Famous Landmarks,Is it a modern stadium?,"Yes, built 2006."
4827,266,Egyptian_Geological_Museum,Historical Artifacts,What city is it in?,"Cairo, Egypt"
4828,266,Egyptian_Geological_Museum,Historical Artifacts,Is it in Africa?,"Yes, Africa"
4829,266,Egyptian_Geological_Museum,Historical Artifacts,What does it display?,"Rocks, minerals, fossils"
4830,266,Egyptian_Geological_Museum,Historical Artifacts,What kind of history?,Geological history
4831,266,Egyptian_Geological_Museum,Historical Artifacts,Is it for public education?,"Yes, it is."
4832,266,Egyptian_Geological_Museum,Historical Artifacts,Are there fossils?,"Yes, fossils."
4833,266,Egyptian_Geological_Museum,Historical Artifacts,Where were dinosaurs found?,Western Desert
4834,266,Egyptian_Geological_Museum,Historical Artifacts,Are there meteorites?,"Yes, meteorites."
4835,266,Egyptian_Geological_Museum,Historical Artifacts,What is a key exhibit?,Dinosaur fossils
4836,266,Egyptian_Geological_Museum,Historical Artifacts,Does it train geologists?,"Yes, trains."
4837,266,Egyptian_Geological_Museum,Historical Artifacts,What does it preserve?,Geological specimens
4838,266,Egyptian_Geological_Museum,Historical Artifacts,What kind of techniques?,Mining & Quarrying
4839,266,Egyptian_Geological_Museum,Historical Artifacts,What is promoted?,Natural history.
4840,266,Egyptian_Geological_Museum,Historical Artifacts,Is it a research center?,"Yes, research."
4841,266,Egyptian_Geological_Museum,Historical Artifacts,Is it very old?,"Yes, old."
4842,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,What city is this mosque in?,Dumyat (Damietta)
4843,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Is this mosque important?,"Yes, very."
4844,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,What country is this in?,Egypt
4845,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,Does this have cultural heritage?,"Yes, distinct style."
4846,267,"El-Ma'eini_mosque,_Dumyat",Religion and belief,What kind of structure is this?,Mosque in Egypt.
